# Time [ms], MC signal
26.069013,0.562
26.070009,0.562
26.071005,0.562
26.071991,0.561
26.073036,0.559
26.074004,0.558
26.075009,0.559
26.076036,0.558
26.076993,0.557
26.078023,0.558
26.078986,0.558
26.080053,0.558
26.081016,0.555
26.081998,0.556
26.083025,0.557
26.084001,0.555
26.084987,0.556
26.086029,0.556
26.086997,0.554
26.088045,0.554
26.089023,0.556
26.089988,0.551
26.091018,0.554
26.092068,0.555
26.093009,0.550
26.093990,0.552
26.094989,0.551
26.095986,0.553
26.097043,0.551
26.097994,0.550
26.099052,0.551
26.100032,0.552
26.100986,0.549
26.102072,0.549
26.103004,0.549
26.103986,0.547
26.105048,0.548
26.105985,0.547
26.107041,0.549
26.107993,0.546
26.109051,0.544
26.110023,0.547
26.111028,0.546
26.112024,0.547
26.112987,0.545
26.114020,0.545
26.114990,0.545
26.116036,0.545
26.117013,0.543
26.118059,0.545
26.119007,0.546
26.120070,0.545
26.120994,0.545
26.122037,0.545
26.123024,0.544
26.123998,0.544
26.125019,0.545
26.126049,0.544
26.127005,0.544
26.128035,0.543
26.128998,0.543
26.130010,0.542
26.131054,0.544
26.132014,0.543
26.133041,0.543
26.134009,0.543
26.134995,0.541
26.136001,0.543
26.136990,0.543
26.138036,0.544
26.139005,0.542
26.139986,0.542
26.140988,0.542
26.142038,0.543
26.143010,0.541
26.144052,0.541
26.145000,0.541
26.146003,0.541
26.147044,0.540
26.148017,0.541
26.149054,0.540
26.150036,0.542
26.151038,0.541
26.152021,0.540
26.153005,0.544
26.154052,0.542
26.155050,0.542
26.156053,0.541
26.157017,0.541
26.157989,0.542
26.159024,0.544
26.159990,0.540
26.161026,0.541
26.161991,0.542
26.163040,0.541
26.164069,0.541
26.165041,0.541
26.166052,0.542
26.167029,0.542
26.168003,0.543
26.169032,0.541
26.169989,0.544
26.171016,0.544
26.172069,0.541
26.173047,0.542
26.174024,0.542
26.174998,0.541
26.176025,0.544
26.176989,0.543
26.178030,0.544
26.178987,0.544
26.180087,0.544
26.181020,0.544
26.181999,0.543
26.183028,0.543
26.184001,0.545
26.184983,0.542
26.186018,0.543
26.186999,0.541
26.188044,0.541
26.189007,0.540
26.190019,0.540
26.191079,0.538
26.192041,0.540
26.193012,0.538
26.194057,0.541
26.195052,0.538
26.196002,0.539
26.196984,0.537
26.198021,0.539
26.198985,0.537
26.200026,0.538
26.201058,0.537
26.202029,0.537
26.202987,0.535
26.204052,0.534
26.205024,0.536
26.206075,0.536
26.207037,0.534
26.207988,0.533
26.209055,0.533
26.210035,0.534
26.211031,0.533
26.212014,0.534
26.213043,0.533
26.214008,0.533
26.215066,0.533
26.216042,0.533
26.217020,0.533
26.217985,0.532
26.219014,0.533
26.220070,0.533
26.221012,0.533
26.221990,0.532
26.223043,0.531
26.224001,0.530
26.225065,0.529
26.226019,0.530
26.226983,0.529
26.228035,0.529
26.229007,0.530
26.229998,0.529
26.231028,0.528
26.231990,0.530
26.233017,0.529
26.233996,0.529
26.234992,0.529
26.236026,0.528
26.236986,0.530
26.238045,0.529
26.239009,0.527
26.239996,0.528
26.241034,0.528
26.241990,0.526
26.243017,0.528
26.243987,0.529
26.245050,0.530
26.245998,0.529
26.246992,0.527
26.248022,0.529
26.248986,0.528
26.250036,0.529
26.251032,0.526
26.252038,0.526
26.253010,0.529
26.254046,0.526
26.255027,0.528
26.256045,0.525
26.257009,0.526
26.257990,0.526
26.259052,0.527
26.260033,0.526
26.261063,0.526
26.262020,0.526
26.262983,0.524
26.264022,0.525
26.265025,0.525
26.265993,0.526
26.267034,0.524
26.267998,0.524
26.269028,0.524
26.269992,0.524
26.271028,0.525
26.271994,0.524
26.273050,0.524
26.274006,0.523
26.275070,0.523
26.276019,0.522
26.276991,0.522
26.278041,0.522
26.279058,0.520
26.280018,0.523
26.280999,0.521
26.282050,0.522
26.283029,0.519
26.283985,0.519
26.285060,0.520
26.286009,0.517
26.287053,0.517
26.288046,0.518
26.288995,0.520
26.290066,0.517
26.290991,0.517
26.292034,0.517
26.293004,0.516
26.294023,0.517
26.295022,0.516
26.296011,0.516
26.297052,0.516
26.298017,0.515
26.299046,0.516
26.300002,0.514
26.300991,0.513
26.301986,0.513
26.303081,0.516
26.303989,0.516
26.305017,0.516
26.306071,0.514
26.307058,0.512
26.307989,0.513
26.309055,0.515
26.310060,0.514
26.311068,0.514
26.312085,0.514
26.312986,0.514
26.314027,0.513
26.315072,0.514
26.316052,0.514
26.317061,0.513
26.317990,0.514
26.319029,0.516
26.320066,0.515
26.321027,0.516
26.321984,0.516
26.323030,0.517
26.324056,0.517
26.325011,0.517
26.326012,0.518
26.327030,0.517
26.328003,0.518
26.329004,0.517
26.329995,0.519
26.331001,0.519
26.332025,0.519
26.333052,0.520
26.334036,0.520
26.335020,0.520
26.336059,0.521
26.337041,0.520
26.338014,0.520
26.339005,0.521
26.340010,0.521
26.341036,0.520
26.342029,0.519
26.343047,0.521
26.344014,0.522
26.345004,0.521
26.346049,0.521
26.347019,0.521
26.348053,0.521
26.349010,0.520
26.350048,0.520
26.351020,0.520
26.352012,0.522
26.353041,0.520
26.354000,0.521
26.355048,0.521
26.356029,0.520
26.357001,0.522
26.357983,0.522
26.359030,0.523
26.359984,0.520
26.360995,0.522
26.362042,0.523
26.362988,0.521
26.364009,0.522
26.365055,0.520
26.365996,0.521
26.367025,0.522
26.368028,0.521
26.369074,0.522
26.370012,0.520
26.371055,0.521
26.372080,0.520
26.373008,0.522
26.374064,0.520
26.375003,0.521
26.376042,0.520
26.377007,0.521
26.378069,0.522
26.378997,0.523
26.380041,0.522
26.381073,0.522
26.382049,0.521
26.383019,0.524
26.384039,0.523
26.385084,0.523
26.386025,0.524
26.386983,0.520
26.388064,0.521
26.389013,0.523
26.390006,0.523
26.391001,0.522
26.391987,0.524
26.393037,0.524
26.394024,0.521
26.395041,0.523
26.395992,0.522
26.397045,0.522
26.398002,0.520
26.399031,0.520
26.400018,0.522
26.401030,0.522
26.402076,0.522
26.403013,0.520
26.404044,0.518
26.405051,0.520
26.406023,0.518
26.407028,0.520
26.408001,0.519
26.409040,0.519
26.409984,0.518
26.411051,0.517
26.412025,0.518
26.413015,0.516
26.414034,0.518
26.414991,0.516
26.416023,0.516
26.416995,0.516
26.417996,0.516
26.419048,0.514
26.420006,0.512
26.421034,0.514
26.422005,0.513
26.422985,0.515
26.424017,0.512
26.425005,0.514
26.425983,0.512
26.427024,0.512
26.427989,0.512
26.429033,0.511
26.429997,0.514
26.431033,0.513
26.432002,0.512
26.432996,0.512
26.434027,0.512
26.435007,0.512
26.436047,0.511
26.437028,0.513
26.437992,0.510
26.439054,0.511
26.440045,0.513
26.441075,0.510
26.442040,0.510
26.442998,0.509
26.444042,0.512
26.445013,0.511
26.446012,0.509
26.447008,0.508
26.448046,0.509
26.449055,0.509
26.450027,0.508
26.451023,0.509
26.452003,0.509
26.453031,0.510
26.454022,0.509
26.454985,0.509
26.456015,0.511
26.457056,0.509
26.458028,0.510
26.458993,0.509
26.460064,0.508
26.461050,0.508
26.462008,0.509
26.463057,0.508
26.464023,0.509
26.464993,0.507
26.466022,0.507
26.466990,0.508
26.468049,0.507
26.469029,0.508
26.470000,0.508
26.471018,0.508
26.472089,0.509
26.473027,0.511
26.474002,0.509
26.474989,0.510
26.476033,0.510
26.477014,0.509
26.478017,0.509
26.479013,0.509
26.479999,0.509
26.481029,0.511
26.481991,0.510
26.483029,0.510
26.484009,0.511
26.485046,0.512
26.486021,0.511
26.487070,0.512
26.488010,0.512
26.488995,0.511
26.489986,0.512
26.490991,0.513
26.492059,0.512
26.493009,0.512
26.494053,0.514
26.495022,0.515
26.496021,0.515
26.497025,0.516
26.497998,0.519
26.499050,0.516
26.500031,0.519
26.501033,0.517
26.501999,0.520
26.502990,0.519
26.504047,0.520
26.505000,0.523
26.506031,0.522
26.506996,0.524
26.508037,0.524
26.509027,0.524
26.509991,0.527
26.511035,0.527
26.512001,0.527
26.513044,0.528
26.514075,0.529
26.515039,0.531
26.516000,0.533
26.517049,0.533
26.518037,0.534
26.519015,0.534
26.520077,0.534
26.521002,0.535
26.522053,0.537
26.523039,0.537
26.524069,0.537
26.525030,0.539
26.526008,0.540
26.527049,0.541
26.528022,0.543
26.528994,0.541
26.530068,0.542
26.531000,0.543
26.532045,0.544
26.533027,0.545
26.534067,0.545
26.535031,0.545
26.535984,0.547
26.537026,0.545
26.538004,0.545
26.539064,0.545
26.540045,0.545
26.541003,0.546
26.542047,0.548
26.543017,0.545
26.544059,0.545
26.545012,0.547
26.546051,0.546
26.547042,0.547
26.548013,0.546
26.549024,0.546
26.550003,0.548
26.551032,0.549
26.552006,0.546
26.553062,0.548
26.554013,0.549
26.555054,0.549
26.556021,0.549
26.557057,0.546
26.558048,0.548
26.559039,0.549
26.560046,0.548
26.561034,0.549
26.561990,0.548
26.562996,0.549
26.564045,0.549
26.565020,0.549
26.565986,0.548
26.566991,0.549
26.568021,0.550
26.569032,0.549
26.570065,0.548
26.571000,0.549
26.571996,0.550
26.573013,0.550
26.574076,0.550
26.575000,0.551
26.575983,0.551
26.577048,0.550
26.578007,0.552
26.578986,0.552
26.580029,0.553
26.580994,0.553
26.582035,0.553
26.583010,0.552
26.583998,0.553
26.585025,0.551
26.585991,0.555
26.587034,0.554
26.588070,0.556
26.589034,0.557
26.589989,0.555
26.590987,0.556
26.592025,0.558
26.593054,0.558
26.594010,0.557
26.595046,0.558
26.596020,0.558
26.597009,0.558
26.598052,0.558
26.599014,0.558
26.599994,0.559
26.601044,0.561
26.602017,0.561
26.603047,0.560
26.604009,0.559
26.604984,0.561
26.606026,0.561
26.607000,0.561
26.608039,0.561
26.608993,0.560
26.610037,0.563
26.611024,0.560
26.612004,0.562
26.613045,0.561
26.614010,0.562
26.615036,0.562
26.616002,0.563
26.617043,0.562
26.618076,0.563
26.618985,0.562
26.620037,0.562
26.621001,0.562
26.622050,0.562
26.622983,0.562
26.624028,0.562
26.624992,0.562
26.626032,0.562
26.627024,0.562
26.628029,0.562
26.629055,0.561
26.630052,0.561
26.631075,0.560
26.632013,0.562
26.633026,0.561
26.633983,0.562
26.635044,0.560
26.636047,0.559
26.637014,0.561
26.638012,0.559
26.639057,0.559
26.640035,0.560
26.641010,0.559
26.642052,0.560
26.643014,0.559
26.644053,0.561
26.645015,0.558
26.646044,0.558
26.647014,0.559
26.647999,0.560
26.648995,0.558
26.649998,0.558
26.651041,0.560
26.652006,0.557
26.653055,0.557
26.653989,0.557
26.655048,0.558
26.656021,0.556
26.657061,0.558
26.658017,0.558
26.659052,0.557
26.660033,0.558
26.661004,0.557
26.662027,0.558
26.663016,0.556
26.664044,0.558
26.665015,0.555
26.665996,0.559
26.666999,0.557
26.668053,0.556
26.669056,0.558
26.670038,0.557
26.671008,0.557
26.672027,0.557
26.672984,0.554
26.674022,0.557
26.674986,0.555
26.675998,0.555
26.677036,0.555
26.677998,0.558
26.679032,0.557
26.680014,0.557
26.680993,0.556
26.682038,0.556
26.682999,0.556
26.684038,0.555
26.685017,0.555
26.686047,0.556
26.687021,0.556
26.688023,0.558
26.689019,0.556
26.690016,0.557
26.690994,0.557
26.692030,0.556
26.693023,0.553
26.694029,0.556
26.695008,0.558
26.696038,0.554
26.697006,0.555
26.698072,0.554
26.699021,0.554
26.700010,0.553
26.701049,0.553
26.702080,0.552
26.703035,0.552
26.703986,0.551
26.704997,0.550
26.706046,0.550
26.706997,0.552
26.708059,0.550
26.708983,0.551
26.710041,0.551
26.711021,0.550
26.712002,0.551
26.713067,0.550
26.713993,0.552
26.715034,0.549
26.716006,0.550
26.717034,0.552
26.718001,0.551
26.719012,0.549
26.719993,0.551
26.721033,0.550
26.721983,0.549
26.723053,0.546
26.724001,0.548
26.725042,0.548
26.726023,0.549
26.727037,0.547
26.728083,0.546
26.729029,0.546
26.730020,0.546
26.730985,0.545
26.731994,0.545
26.733027,0.545
26.734024,0.544
26.735059,0.546
26.736010,0.545
26.737031,0.545
26.738019,0.545
26.739070,0.547
26.739987,0.547
26.741050,0.549
26.742008,0.548
26.743076,0.550
26.744011,0.549
26.745043,0.550
26.746029,0.552
26.747065,0.552
26.748039,0.552
26.749072,0.553
26.750003,0.556
26.750993,0.553
26.752126,0.552
26.753042,0.553
26.754016,0.553
26.754991,0.554
26.756042,0.555
26.756985,0.552
26.758015,0.553
26.759031,0.553
26.760078,0.550
26.761009,0.553
26.762045,0.550
26.763023,0.550
26.764036,0.552
26.764999,0.551
26.766048,0.552
26.766999,0.550
26.768007,0.550
26.769047,0.550
26.770014,0.550
26.771067,0.549
26.772014,0.553
26.773033,0.552
26.774080,0.551
26.775032,0.550
26.776045,0.552
26.777028,0.551
26.777996,0.552
26.779014,0.553
26.780060,0.553
26.780998,0.554
26.782011,0.554
26.782990,0.554
26.784050,0.554
26.785033,0.555
26.786011,0.554
26.787031,0.555
26.788077,0.558
26.789023,0.558
26.790007,0.557
26.791065,0.558
26.792019,0.559
26.793049,0.560
26.794015,0.560
26.795041,0.562
26.796014,0.562
26.797060,0.563
26.797986,0.565
26.799014,0.565
26.800018,0.566
26.800986,0.566
26.802042,0.567
26.803044,0.568
26.803992,0.569
26.804996,0.570
26.806036,0.571
26.807005,0.570
26.807988,0.571
26.809006,0.573
26.810052,0.574
26.810989,0.573
26.812002,0.573
26.813068,0.573
26.814030,0.575
26.815000,0.575
26.815984,0.577
26.816986,0.576
26.818017,0.577
26.819060,0.578
26.819994,0.577
26.821032,0.577
26.822029,0.578
26.823052,0.578
26.824060,0.578
26.824984,0.578
26.826017,0.577
26.827038,0.577
26.828013,0.577
26.828985,0.578
26.830031,0.578
26.831034,0.574
26.831990,0.576
26.832984,0.575
26.834024,0.575
26.835085,0.575
26.836041,0.574
26.836990,0.574
26.837984,0.574
26.839030,0.572
26.840082,0.572
26.841020,0.572
26.842033,0.570
26.843080,0.571
26.844043,0.570
26.845018,0.569
26.846065,0.567
26.847002,0.567
26.848017,0.564
26.849062,0.565
26.850012,0.564
26.851001,0.564
26.852047,0.564
26.853070,0.561
26.854005,0.562
26.854985,0.561
26.855997,0.559
26.857047,0.561
26.858039,0.561
26.858994,0.558
26.860002,0.559
26.861042,0.559
26.862000,0.558
26.862991,0.555
26.864001,0.555
26.864990,0.555
26.865988,0.555
26.867017,0.554
26.868075,0.554
26.869021,0.553
26.870052,0.554
26.871017,0.552
26.872021,0.552
26.873002,0.552
26.874055,0.549
26.875017,0.552
26.875983,0.549
26.877023,0.549
26.878055,0.552
26.879036,0.549
26.880088,0.548
26.881019,0.549
26.882015,0.549
26.883033,0.546
26.883991,0.547
26.885038,0.547
26.885988,0.548
26.887069,0.547
26.888012,0.545
26.889039,0.546
26.890005,0.545
26.891008,0.545
26.892036,0.544
26.893030,0.542
26.894000,0.541
26.895031,0.545
26.896034,0.543
26.896998,0.543
26.898041,0.544
26.898998,0.544
26.900074,0.541
26.901007,0.541
26.901991,0.541
26.903031,0.543
26.904062,0.544
26.905047,0.543
26.906007,0.542
26.907054,0.542
26.908028,0.542
26.909062,0.541
26.910021,0.541
26.910991,0.539
26.912030,0.539
26.913014,0.541
26.914022,0.541
26.915002,0.542
26.915990,0.541
26.917034,0.541
26.918026,0.540
26.919049,0.540
26.920008,0.541
26.921056,0.541
26.922022,0.540
26.923020,0.540
26.923983,0.541
26.925072,0.541
26.926006,0.541
26.927048,0.540
26.928014,0.541
26.929052,0.540
26.930014,0.540
26.930984,0.541
26.932026,0.541
26.933000,0.541
26.934042,0.542
26.935012,0.541
26.935985,0.543
26.937037,0.543
26.938017,0.545
26.939046,0.543
26.940003,0.542
26.941030,0.544
26.942005,0.542
26.942983,0.545
26.944084,0.544
26.945000,0.545
26.946028,0.544
26.946992,0.543
26.948058,0.545
26.949000,0.546
26.950042,0.545
26.951005,0.545
26.952054,0.543
26.953007,0.545
26.954044,0.545
26.955037,0.545
26.956005,0.545
26.957001,0.545
26.957983,0.545
26.959029,0.546
26.960003,0.545
26.961004,0.548
26.962001,0.546
26.963058,0.545
26.964015,0.545
26.964986,0.546
26.966016,0.545
26.967058,0.545
26.968016,0.545
26.969043,0.545
26.970009,0.543
26.971048,0.546
26.971985,0.544
26.973059,0.543
26.974018,0.544
26.974989,0.544
26.975991,0.544
26.976987,0.541
26.978057,0.541
26.979007,0.541
26.979983,0.541
26.980984,0.541
26.982003,0.542
26.983065,0.541
26.983991,0.540
26.985048,0.541
26.986045,0.540
26.987076,0.537
26.988056,0.540
26.989006,0.538
26.990012,0.539
26.991014,0.538
26.992048,0.538
26.993003,0.538
26.994032,0.538
26.995014,0.536
26.996001,0.538
26.997006,0.538
26.997996,0.537
26.999025,0.537
26.999990,0.535
27.001039,0.536
27.001996,0.536
27.003061,0.536
27.004021,0.534
27.004992,0.536
27.006057,0.535
27.006990,0.534
27.008035,0.533
27.009025,0.534
27.009999,0.534
27.011047,0.534
27.012044,0.533
27.013025,0.532
27.013990,0.533
27.015040,0.533
27.015994,0.533
27.017023,0.533
27.017983,0.531
27.019011,0.533
27.020054,0.533
27.021032,0.531
27.021997,0.533
27.023069,0.532
27.024015,0.529
27.024987,0.532
27.026043,0.531
27.027000,0.531
27.028074,0.530
27.029018,0.530
27.029988,0.530
27.031044,0.532
27.032009,0.532
27.033061,0.529
27.034004,0.529
27.034990,0.529
27.036036,0.529
27.037001,0.529
27.038070,0.530
27.039003,0.529
27.040054,0.529
27.041026,0.529
27.042062,0.530
27.043041,0.530
27.044044,0.529
27.045019,0.527
27.046029,0.529
27.047055,0.529
27.048015,0.527
27.049044,0.527
27.050009,0.529
27.050988,0.526
27.052016,0.527
27.052989,0.527
27.054030,0.527
27.055059,0.526
27.055999,0.526
27.057000,0.527
27.058053,0.526
27.059042,0.526
27.059992,0.525
27.060998,0.524
27.062039,0.525
27.062988,0.524
27.064004,0.525
27.064996,0.522
27.066031,0.524
27.067030,0.520
27.068072,0.523
27.069007,0.520
27.070060,0.520
27.071028,0.520
27.072036,0.521
27.073007,0.520
27.074044,0.519
27.075026,0.518
27.075991,0.517
27.077041,0.520
27.078014,0.517
27.079033,0.517
27.080080,0.519
27.081034,0.516
27.081993,0.516
27.082992,0.517
27.083995,0.516
27.085029,0.516
27.086026,0.516
27.087049,0.516
27.088071,0.516
27.088987,0.514
27.090020,0.514
27.091026,0.516
27.091998,0.514
27.093016,0.515
27.094063,0.515
27.095009,0.516
27.096005,0.517
27.096987,0.517
27.097992,0.519
27.099021,0.518
27.099987,0.518
27.100998,0.518
27.102035,0.520
27.103002,0.518
27.104022,0.518
27.105056,0.519
27.106037,0.520
27.107083,0.518
27.108020,0.520
27.108987,0.520
27.109997,0.521
27.111056,0.521
27.112028,0.522
27.112994,0.524
27.114049,0.522
27.114992,0.520
27.116020,0.520
27.117002,0.521
27.118059,0.523
27.119013,0.524
27.119994,0.524
27.121012,0.523
27.122058,0.523
27.123002,0.524
27.124015,0.523
27.125081,0.524
27.125990,0.523
27.127005,0.526
27.128052,0.524
27.128991,0.524
27.130004,0.527
27.131057,0.524
27.132004,0.524
27.132992,0.526
27.134036,0.523
27.135059,0.524
27.136005,0.525
27.136996,0.525
27.138029,0.525
27.139076,0.524
27.140032,0.524
27.141062,0.528
27.142027,0.526
27.143074,0.525
27.144012,0.527
27.145063,0.526
27.146040,0.526
27.147050,0.525
27.148036,0.525
27.148993,0.525
27.150014,0.524
27.150993,0.524
27.152012,0.524
27.153057,0.524
27.153996,0.524
27.155025,0.524
27.156017,0.524
27.157044,0.523
27.157991,0.524
27.159054,0.522
27.160079,0.522
27.161007,0.522
27.162019,0.522
27.162988,0.523
27.164051,0.523
27.164995,0.521
27.166045,0.521
27.167024,0.523
27.168008,0.522
27.169001,0.519
27.169990,0.521
27.170997,0.520
27.172026,0.519
27.173044,0.520
27.173993,0.521
27.174991,0.520
27.176003,0.520
27.176995,0.520
27.178054,0.519
27.179069,0.519
27.180049,0.516
27.181010,0.517
27.182070,0.516
27.183009,0.516
27.184083,0.517
27.184994,0.518
27.185987,0.516
27.187037,0.516
27.188019,0.516
27.188997,0.515
27.190080,0.513
27.191033,0.515
27.192058,0.516
27.193040,0.514
27.194060,0.515
27.195022,0.514
27.196026,0.515
27.196992,0.514
27.197991,0.512
27.199012,0.516
27.199999,0.513
27.201040,0.514
27.201992,0.513
27.203039,0.512
27.204066,0.512
27.204986,0.513
27.205997,0.511
27.207034,0.512
27.208042,0.512
27.209015,0.512
27.210034,0.513
27.211025,0.512
27.212038,0.511
27.213022,0.510
27.213988,0.512
27.215042,0.512
27.216049,0.512
27.217035,0.511
27.218000,0.508
27.219008,0.510
27.219997,0.512
27.221015,0.510
27.222061,0.511
27.223007,0.509
27.224046,0.509
27.225033,0.508
27.226073,0.509
27.227003,0.508
27.228001,0.511
27.229026,0.507
27.230042,0.510
27.231028,0.510
27.231984,0.509
27.232993,0.510
27.234034,0.509
27.235016,0.509
27.236071,0.510
27.237016,0.511
27.238030,0.510
27.239077,0.509
27.240016,0.508
27.241028,0.511
27.241984,0.510
27.243047,0.509
27.244002,0.511
27.245059,0.510
27.246003,0.510
27.247021,0.511
27.248000,0.510
27.249023,0.510
27.250008,0.511
27.251052,0.512
27.252076,0.513
27.253004,0.512
27.253999,0.514
27.255047,0.512
27.256005,0.514
27.256984,0.514
27.258003,0.516
27.259050,0.514
27.259998,0.517
27.261018,0.516
27.262064,0.516
27.263001,0.517
27.264015,0.517
27.265027,0.517
27.266047,0.516
27.267022,0.520
27.267989,0.520
27.268992,0.520
27.270022,0.520
27.271014,0.522
27.271996,0.525
27.273066,0.526
27.273992,0.524
27.275052,0.527
27.276027,0.526
27.277056,0.530
27.278020,0.530
27.279010,0.532
27.280055,0.532
27.281018,0.534
27.282048,0.537
27.283003,0.537
27.284040,0.537
27.285031,0.537
27.286032,0.537
27.287068,0.540
27.288025,0.542
27.289052,0.541
27.290020,0.541
27.290999,0.544
27.292045,0.545
27.293006,0.545
27.293983,0.546
27.295024,0.548
27.296004,0.548
27.297041,0.548
27.298042,0.549
27.299039,0.548
27.300023,0.549
27.301001,0.549
27.302032,0.549
27.302995,0.550
27.304032,0.551
27.305010,0.550
27.306003,0.551
27.307034,0.550
27.308037,0.552
27.309063,0.552
27.310047,0.549
27.310997,0.549
27.312045,0.552
27.313018,0.552
27.314057,0.550
27.314998,0.552
27.316025,0.552
27.316989,0.553
27.318030,0.553
27.319059,0.551
27.320042,0.551
27.321052,0.551
27.322058,0.550
27.323021,0.552
27.324051,0.551
27.325050,0.551
27.326000,0.551
27.327050,0.550
